"term","estimate","boot_mean","lo","hi"
"edges",-6.71869897983596,-6.60513612512693,-6.8387087995384,-6.03607646368591
"edgecov.memory[[i]]",6.72262231888576,6.63279102391864,5.7610204906322,7.3515727769715
"b1star2",0.126073630354975,0.112315317182358,-0.0056334158447249,0.188875211599182
"b2star2",-0.00407349935878586,-0.0276891423371207,-0.19192170765626,0.0754451336504093
"b1cov.office",0.409408808858472,0.375113832814547,0.076959178191877,0.520638207283415
"b1nodematch.origin",0.280678979615174,0.299813220182665,0.202422966403794,0.491786116766354
"b2cov.finance",0.1919632383407,0.225178211668471,0.0625891655487719,0.620493267602975
"b2cov.land_property",0.259120919351307,0.241662398220592,0.0273433623285939,0.370821199416531
"b2cov.agriculture",-0.226655989270622,-0.293432326525246,-0.887691887645164,0.0318847799749836
